id,materia,assunto,banca,concurso,ano,status,enunciado_inicio,cursos,n_cursos,unidades_pedagogicas,n_unidades,gerada_por_ia
351,Direitos Humanos e Cidadania,Tratados de Direitos Humanos com força de Emenda Constitucional,Fundatec,Corpo de Bombeiros Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,O Decreto nº 6.949/2009 promulgou a Convenção Internacional sobre os Direitos das Pessoas com Deficiência e se,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
159,Direitos Humanos e Cidadania,Direito à cidadania na Constituição Federal,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,"Nos termos da Constituição Federal, a cidadania é:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
160,Direitos Humanos e Cidadania,Direito à cidadania na Constituição Federal,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,"A soberania popular é exercida, nos termos da Constituição, pelo sufrágio universal e pelo voto direto e secre",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
161,Direitos Humanos e Cidadania,Direito à cidadania na Constituição Federal,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,Constitui direito político diretamente relacionado ao exercício da cidadania:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
694,Direitos Humanos e Cidadania,Direito à cidadania na Constituição Federal,Fundatec,GM (Pref Porto Alegre)/Pref Porto Alegre/2025,2025,EXPLICACAO_GENERICA,Um funcionário com 18 anos de idade decidiu se candidatar a Prefeito no Município no qual trabalha como guarda,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
789,Direitos Humanos e Cidadania,Direito à cidadania na Constituição Federal,Fundatec,GM (Pref Imbé)/Pref Imbé/2023,2023,EXPLICACAO_GENERICA,"Conforme a Constituição Federal, para quem é obrigatório o alistamento eleitoral e o voto no Brasil?",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
165,Direitos Humanos e Cidadania,Incorporação de tratados de Direitos Humanos,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,"Tratados internacionais de direitos humanos aprovados em cada Casa do Congresso, em dois turnos, por três quin",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
166,Direitos Humanos e Cidadania,Incorporação de tratados de Direitos Humanos,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,"Segundo a jurisprudência consolidada do STF, tratados de direitos humanos incorporados sem o rito do art. 5º, ",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
167,Direitos Humanos e Cidadania,Incorporação de tratados de Direitos Humanos,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,"A incorporação de tratados internacionais ao direito brasileiro pressupõe, em linhas gerais:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
59,Direitos Humanos e Cidadania,Lei de Tortura,Fundatec,Brigada Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,"De acordo com a Lei nº 9.455/1997, que define os crimes de tortura e dá outras providências, analise as seguin",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
138,Direitos Humanos e Cidadania,Lei de Tortura,Fundatec,SUSEPE RS - Agente Penitenciário Administrativo,2022,EXPLICACAO_INCOMPLETA,"Nos termos da Lei nº 9.455/1997, o crime de tortura é considerado:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
293,Direitos Humanos e Cidadania,Lei de Tortura,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,A Lei nº 9.455/1997 prevê aumento de pena quando o crime de tortura é cometido por:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
817,Direitos Humanos e Cidadania,Lei de Tortura,Fundatec,Pol Pen (PP RS)/PP RS/2022,2022,EXPLICACAO_GENERICA,"Com base na Lei nº 9.455/1997, que define os crimes de tortura, assinale a alternativa INCORRETA.",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
818,Direitos Humanos e Cidadania,Lei de Tortura,Fundatec,Pol Pen (PP RS)/PP RS/2022,2022,EXPLICACAO_GENERICA,"Octávio, policial penal, com o objetivo de castigar o preso Daniel, que estava sob a sua custódia, aplicou div",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
57,Direitos Humanos e Cidadania,Abuso de Autoridade,Fundatec,Brigada Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,"Conforme a Lei nº 13.869/2019 (conhecida como Lei de Abuso de Autoridade), estão condicionados à ocorrência de",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
128,Direitos Humanos e Cidadania,Abuso de Autoridade,Fundatec,Brigada Militar RS - Soldado Nível III,2022,EXPLICACAO_GENERICA,"Beltrano, policial militar, em operação oficial, verificando que Sicrano transitava com arma de fogo sem porte",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
291,Direitos Humanos e Cidadania,Abuso de Autoridade,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,"Na Lei nº 13.869/2019, a divergência na interpretação da lei ou na avaliação de fatos e provas:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
354,Direitos Humanos e Cidadania,Abuso de Autoridade,Fundatec,Corpo de Bombeiros Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,"À luz da Lei nº 13.869/2019, que dispõe sobre os crimes de abuso de autoridade, são situações que configuram c",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
124,Direitos Humanos e Cidadania,Convenção Interamericana para Prevenir e Punir a Tortura,Fundatec,Brigada Militar RS - Soldado Nível III,2022,EXPLICACAO_GENERICA,"O Brasil ratificou, através do Decreto nº 98.386/1989, a Convenção Interamericana para Prevenir e Punir a Tort",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
249,Direitos Humanos e Cidadania,Convenção Interamericana para Prevenir e Punir a Tortura,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,"À luz da Convenção Interamericana para Prevenir e Punir a Tortura, assinale a alternativa correta.",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
250,Direitos Humanos e Cidadania,Convenção Interamericana para Prevenir e Punir a Tortura,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,"Segundo a Convenção Interamericana para Prevenir e Punir a Tortura, circunstâncias excepcionais como estado de",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
189,Direitos Humanos e Cidadania,Tratado de Marraqueche,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,O Tratado de Marraqueche busca facilitar o acesso a obras publicadas por pessoas:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
190,Direitos Humanos e Cidadania,Tratado de Marraqueche,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,"No Brasil, o Tratado de Marraqueche foi aprovado segundo o rito constitucional que lhe conferiu status equival",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
191,Direitos Humanos e Cidadania,Tratado de Marraqueche,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,O Tratado de Marraqueche relaciona-se especialmente à garantia de:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
156,Direitos Humanos e Cidadania,Corte Interamericana de Direitos Humanos,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,A Corte Interamericana de Direitos Humanos é:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
157,Direitos Humanos e Cidadania,Corte Interamericana de Direitos Humanos,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,"As sentenças da Corte Interamericana de Direitos Humanos, nos casos em que o Estado tenha reconhecido sua juri",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
158,Direitos Humanos e Cidadania,Corte Interamericana de Direitos Humanos,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,A Corte Interamericana de Direitos Humanos possui sede em:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
826,Direitos Humanos e Cidadania,Corte Interamericana de Direitos Humanos,Fundatec,Ana Pol Pen (PP RS)/PP RS/Serviço Social/2022,2022,EXPLICACAO_GENERICA,O documento sobre a Convenção Americana sobre Direitos Humanos (Pacto de São José da Costa Rica) busca consoli,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
153,Direitos Humanos e Cidadania,Convenção de Belém do Pará,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,A Convenção de Belém do Pará tem como objeto central:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
154,Direitos Humanos e Cidadania,Convenção de Belém do Pará,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,"Para a Convenção de Belém do Pará, a violência contra a mulher pode ocorrer:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
155,Direitos Humanos e Cidadania,Convenção de Belém do Pará,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,A Convenção de Belém do Pará integra o sistema:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
14,Matemática,Porcentagem,Papiro — estilo Fundatec,Brigada Militar do Rio Grande do Sul,,EXPLICACAO_INCOMPLETA,"Em um simulado de 50 questões, um candidato acertou 40. Seu percentual de acertos foi:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
25,Matemática,Porcentagem,Papiro - estilo Fundatec,Brigada Militar do Rio Grande do Sul,,EXPLICACAO_INCOMPLETA,Um candidato acertou 36 de 45 questões respondidas. Qual foi seu percentual de acertos?,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
26,Matemática,Razão e proporção,Papiro - estilo Fundatec,Brigada Militar do Rio Grande do Sul,,EXPLICACAO_INCOMPLETA,"Quatro equipes realizam uma atividade em 6 horas, mantendo o mesmo ritmo. Em quanto tempo seis equipes iguais ",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
27,Matemática,Juros simples,Papiro - estilo Fundatec,Brigada Militar do Rio Grande do Sul,,EXPLICACAO_INCOMPLETA,"Um capital de R$ 2.000,00 é aplicado a juros simples de 2% ao mês durante 5 meses. Qual é o valor dos juros?",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
22,Conhecimentos Gerais,Rio Grande do Sul,Papiro - estilo Fundatec,Brigada Militar do Rio Grande do Sul,,EXPLICACAO_INCOMPLETA,O bioma característico de grande parte da metade sul do Rio Grande do Sul é denominado:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
23,Conhecimentos Gerais,Organizações internacionais,Papiro - estilo Fundatec,Brigada Militar do Rio Grande do Sul,,EXPLICACAO_INCOMPLETA,A Conferência das Partes conhecida pela sigla COP está ligada principalmente a negociações internacionais sobr,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
24,Conhecimentos Gerais,Cidadania digital,Papiro - estilo Fundatec,Brigada Militar do Rio Grande do Sul,,EXPLICACAO_INCOMPLETA,Uma imagem ou vídeo produzido ou alterado por inteligência artificial para imitar de forma convincente uma pes,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
246,Raciocínio Lógico,Diagramas lógicos,Fundatec,SUSEPE RS - Agente Penitenciário Administrativo,2022,EXPLICACAO_INCOMPLETA,Considere válido um diagrama lógico no qual o conjunto das pessoas que gostam de sorvete de creme está totalme,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
247,Raciocínio Lógico,Diagramas lógicos,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,Considere os conjuntos A = pessoas que estudam Português e B = pessoas que estudam Raciocínio Lógico. Se A est,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
248,Raciocínio Lógico,Diagramas lógicos,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,"Em um diagrama, os conjuntos A e B não possuem qualquer interseção. Logo:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
78,Raciocínio Lógico,Sentenças abertas e conjunto-verdade,Fundatec,SUSEPE RS - Agente Penitenciário Administrativo,2022,EXPLICACAO_INCOMPLETA,"Considerando como conjunto universo U={0,1,2,3,4,5}, podemos dizer que o conjunto-verdade da sentença composta",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
289,Raciocínio Lógico,Sentenças abertas e conjunto-verdade,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,"Considere a sentença aberta x + 2 = 7, com universo dos números inteiros. Seu conjunto-verdade é:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
290,Raciocínio Lógico,Sentenças abertas e conjunto-verdade,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,"No universo U={1,2,3,4,5}, o conjunto-verdade da sentença x>3 é:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
83,Raciocínio Lógico,Quantificadores,Fundatec,SUSEPE RS - Agente Penitenciário,2022,EXPLICACAO_INCOMPLETA,"O valor lógico das sentenças quantificadas abaixo é, respectivamente: I. ∀x ∈ {0,2,4,6}, x é par. II. ∃x ∈ {0,",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
287,Raciocínio Lógico,Quantificadores,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,A negação lógica de “Todos os candidatos foram aprovados” é:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
288,Raciocínio Lógico,Quantificadores,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,A proposição “Existe ao menos um servidor que não é policial” utiliza quantificador:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
77,Raciocínio Lógico,Leis de De Morgan,Fundatec,SUSEPE RS - Agente Penitenciário Administrativo,2022,EXPLICACAO_INCOMPLETA,"De acordo com as Leis de De Morgan, a negação da sentença composta “Pedro fez a vacina e não teve febre amarel",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
88,Raciocínio Lógico,Leis de De Morgan,Fundatec,SUSEPE RS - Agente Penitenciário,2022,EXPLICACAO_INCOMPLETA,"A negação da sentença composta “Artur fez a vacina da Covid e fez a vacina da gripe”, de acordo com as Leis de",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
311,Raciocínio Lógico,Leis de De Morgan,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,A negação de “P e Q” é:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
81,Raciocínio Lógico,Negação de proposições,Fundatec,SUSEPE RS - Agente Penitenciário Administrativo,2022,EXPLICACAO_INCOMPLETA,A negação da sentença “Todos os alunos da turma 301 estão doentes” é:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
86,Raciocínio Lógico,Negação de proposições,Fundatec,SUSEPE RS - Agente Penitenciário,2022,EXPLICACAO_INCOMPLETA,A negação da sentença “Existe pelo menos um aluno de lógica que foi vacinado” é:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
312,Raciocínio Lógico,Negação de proposições,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,A negação de “João estuda e Maria trabalha” é:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
337,Raciocínio Lógico,Negação de proposições,Fundatec,Corpo de Bombeiros Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,A negação da proposição composta “O celular tem 64 gigabytes de memória ou a câmera não tem 8 megapixels” é:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
74,Raciocínio Lógico,Proposições e conectivos,Fundatec,SUSEPE RS - Agente Penitenciário Administrativo,2022,EXPLICACAO_INCOMPLETA,Considere as seguintes proposições simples: p: Eduardo Leite é o atual prefeito de Porto Alegre. q: Porto Aleg,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
87,Raciocínio Lógico,Proposições e conectivos,Fundatec,SUSEPE RS - Agente Penitenciário,2022,EXPLICACAO_INCOMPLETA,"Considere que a sentença simples P é verdadeira, a sentença simples Q é falsa e a sentença simples R é verdade",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
313,Raciocínio Lógico,Proposições e conectivos,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,O conectivo lógico da disjunção é representado por:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
